year,site,quad,patch,benthic_category,percent_cover
2011,6,14,3,millepora,0
2011,6,14,3,macroalgae,16
2011,6,14,3,sand,8
2011,6,14,3,turf,0
2011,6,14,3,cb,44
2011,6,14,3,coral,32
2011,6,15,3,sand,20
2011,6,15,3,coral,40
2011,6,15,3,turf,0
2011,6,15,3,cb,40
2011,6,15,3,millepora,0
2011,6,15,3,macroalgae,0
2011,6,16,3,coral,20
2011,6,16,3,turf,0
2011,6,16,3,sand,76
2011,6,16,3,macroalgae,4
2011,6,16,3,cb,0
2011,6,16,3,millepora,0
2011,6,17,3,turf,0
2011,6,17,3,macroalgae,0
2011,6,17,3,coral,0
2011,6,17,3,sand,96
2011,6,17,3,millepora,0
2011,6,17,3,cb,4
2011,6,18,3,coral,12
2011,6,18,3,sand,0
2011,6,18,3,millepora,0
2011,6,18,3,turf,4
2011,6,18,3,cb,84
2011,6,18,3,macroalgae,0
2011,6,19,3,macroalgae,0
2011,6,19,3,millepora,0
2011,6,19,3,cb,52
2011,6,19,3,coral,16
2011,6,19,3,sand,20
2011,6,19,3,turf,12
2011,6,2,3,millepora,0
2011,6,2,3,macroalgae,0
2011,6,2,3,sand,48
2011,6,2,3,turf,8
2011,6,2,3,cb,36
2011,6,2,3,coral,8
2011,6,20,3,cb,48
2011,6,20,3,sand,4
2011,6,20,3,millepora,0
2011,6,20,3,coral,12
2011,6,20,3,macroalgae,8
2011,6,20,3,turf,28
2011,6,3,3,millepora,0
2011,6,3,3,turf,68
2011,6,3,3,sand,0
2011,6,3,3,macroalgae,0
2011,6,3,3,coral,24
2011,6,3,3,cb,8
2011,6,4,3,sand,72
2011,6,4,3,millepora,0
2011,6,4,3,cb,16
2011,6,4,3,coral,12
2011,6,4,3,macroalgae,0
2011,6,4,3,turf,0
2011,6,5,3,coral,24
2011,6,5,3,turf,28
2011,6,5,3,cb,28
2011,6,5,3,macroalgae,0
2011,6,5,3,sand,20
2011,6,5,3,millepora,0
2011,6,6,3,millepora,0
2011,6,6,3,macroalgae,0
2011,6,6,3,turf,0
2011,6,6,3,sand,100
2011,6,6,3,coral,0
2011,6,6,3,cb,0
2011,6,7,3,millepora,0
2011,6,7,3,macroalgae,0
2011,6,7,3,coral,0
2011,6,7,3,cb,8
2011,6,7,3,turf,0
2011,6,7,3,sand,92
2011,6,8,3,coral,0
2011,6,8,3,turf,0
2011,6,8,3,millepora,0
2011,6,8,3,macroalgae,0
2011,6,8,3,cb,4
2011,6,8,3,sand,96
2011,6,9,3,coral,24
2011,6,9,3,sand,36
2011,6,9,3,turf,0
2011,6,9,3,macroalgae,0
2011,6,9,3,millepora,0
2011,6,9,3,cb,40
2011,6,1,4,millepora,0
2011,6,1,4,sand,0
2011,6,1,4,coral,24
2011,6,1,4,macroalgae,0
2011,6,1,4,turf,12
2011,6,1,4,cb,64
2011,6,10,4,turf,0
2011,6,10,4,macroalgae,0
2011,6,10,4,sand,12
2011,6,10,4,millepora,0
2011,6,10,4,cb,40
2011,6,10,4,coral,48
2011,6,11,4,sand,20
2011,6,11,4,coral,20
2011,6,11,4,turf,0
2011,6,11,4,macroalgae,0
2011,6,11,4,millepora,0
2011,6,11,4,cb,60
2011,6,12,4,coral,12
2011,6,12,4,millepora,0
2011,6,12,4,sand,4
2011,6,12,4,cb,64
2011,6,12,4,turf,20
2011,6,12,4,macroalgae,0
2011,6,13,4,cb,0
2011,6,13,4,macroalgae,0
2011,6,13,4,sand,8
2011,6,13,4,coral,64
2011,6,13,4,millepora,0
2011,6,13,4,turf,28
2011,6,14,4,cb,16
2011,6,14,4,millepora,0
2011,6,14,4,coral,12
2011,6,14,4,macroalgae,0
2011,6,14,4,sand,0
2011,6,14,4,turf,72
2011,6,15,4,macroalgae,0
2011,6,15,4,coral,28
2011,6,15,4,turf,52
2011,6,15,4,sand,0
2011,6,15,4,cb,20
2011,6,15,4,millepora,0
2011,6,16,4,cb,0
2011,6,16,4,macroalgae,0
2011,6,16,4,sand,76
2011,6,16,4,millepora,0
2011,6,16,4,turf,20
2011,6,16,4,coral,4
2011,6,17,4,macroalgae,0
2011,6,17,4,turf,0
2011,6,17,4,coral,8
2011,6,17,4,millepora,0
2011,6,17,4,cb,8
2011,6,17,4,sand,84
2011,6,18,4,sand,76
2011,6,18,4,coral,0
2011,6,18,4,cb,16
2011,6,18,4,millepora,0
2011,6,18,4,macroalgae,0
2011,6,18,4,turf,8
2011,6,19,4,turf,8
2011,6,19,4,millepora,0
2011,6,19,4,macroalgae,0
2011,6,19,4,coral,24
2011,6,19,4,sand,24
2011,6,19,4,cb,44
2011,6,2,4,sand,40
2011,6,2,4,macroalgae,0
2011,6,2,4,turf,12
2011,6,2,4,cb,44
2011,6,2,4,millepora,0
2011,6,2,4,coral,4
2011,6,20,4,turf,0
2011,6,20,4,sand,52
2011,6,20,4,cb,28
2011,6,20,4,coral,16
2011,6,20,4,macroalgae,4
2011,6,20,4,millepora,0
2011,6,3,4,cb,48
2011,6,3,4,macroalgae,0
2011,6,3,4,sand,0
2011,6,3,4,turf,28
2011,6,3,4,millepora,0
2011,6,3,4,coral,24
2011,6,4,4,millepora,0
2011,6,4,4,macroalgae,0
2011,6,4,4,cb,72
2011,6,4,4,coral,20
2011,6,4,4,turf,8
2011,6,4,4,sand,0
2011,6,5,4,sand,0
2011,6,5,4,turf,44
2011,6,5,4,coral,48
2011,6,5,4,cb,8
2011,6,5,4,macroalgae,0
2011,6,5,4,millepora,0
2011,6,6,4,coral,36
2011,6,6,4,turf,40
2011,6,6,4,cb,16
2011,6,6,4,millepora,0
2011,6,6,4,macroalgae,0
2011,6,6,4,sand,8
2011,6,7,4,turf,4
2011,6,7,4,millepora,0
2011,6,7,4,macroalgae,0
2011,6,7,4,cb,32
2011,6,7,4,coral,24
2011,6,7,4,sand,40
2011,6,8,4,macroalgae,0
2011,6,8,4,millepora,0
2011,6,8,4,turf,16
2011,6,8,4,cb,44
2011,6,8,4,coral,36
2011,6,8,4,sand,4
2011,6,9,4,macroalgae,0
2011,6,9,4,turf,44
2011,6,9,4,cb,40
2011,6,9,4,coral,12
2011,6,9,4,sand,4
2011,6,9,4,millepora,0
2011,6,1,5,millepora,0
2011,6,1,5,cb,0
2011,6,1,5,turf,8
2011,6,1,5,macroalgae,0
2011,6,1,5,sand,28
2011,6,1,5,coral,64
2011,6,10,5,millepora,0
2011,6,10,5,turf,20
2011,6,10,5,cb,24
2011,6,10,5,macroalgae,0
2011,6,10,5,coral,12
2011,6,10,5,sand,44
2011,6,11,5,coral,24
2011,6,11,5,cb,24
2011,6,11,5,millepora,0
2011,6,11,5,sand,36
2011,6,11,5,turf,16
2011,6,11,5,macroalgae,0
2011,6,12,5,millepora,0
2011,6,12,5,cb,40
2011,6,12,5,coral,20
2011,6,12,5,turf,4
2011,6,12,5,sand,36
2011,6,12,5,macroalgae,0
2011,6,13,5,cb,56
2011,6,13,5,macroalgae,0
2011,6,13,5,turf,12
2011,6,13,5,coral,16
2011,6,13,5,sand,16
2011,6,13,5,millepora,0
2011,6,14,5,macroalgae,0
2011,6,14,5,millepora,0
2011,6,14,5,cb,4
2011,6,14,5,sand,20
2011,6,14,5,coral,76
2011,6,14,5,turf,0
2011,6,15,5,turf,0
2011,6,15,5,millepora,0
2011,6,15,5,cb,20
2011,6,15,5,sand,4
2011,6,15,5,coral,76
2011,6,15,5,macroalgae,0
2011,6,16,5,turf,44
2011,6,16,5,sand,0
2011,6,16,5,cb,12
2011,6,16,5,millepora,20
2011,6,16,5,coral,24
2011,6,16,5,macroalgae,0
2011,6,17,5,sand,0
2011,6,17,5,coral,4
2011,6,17,5,macroalgae,0
2011,6,17,5,cb,24
2011,6,17,5,millepora,0
2011,6,17,5,turf,72
2011,6,18,5,turf,16
2011,6,18,5,sand,0
2011,6,18,5,macroalgae,0
2011,6,18,5,coral,8
2011,6,18,5,millepora,36
2011,6,18,5,cb,40
2011,6,19,5,macroalgae,0
2011,6,19,5,turf,36
2011,6,19,5,cb,20
2011,6,19,5,coral,12
2011,6,19,5,sand,32
2011,6,19,5,millepora,0
2011,6,2,5,turf,72
2011,6,2,5,macroalgae,0
2011,6,2,5,cb,24
2011,6,2,5,coral,4
2011,6,2,5,millepora,0
2011,6,2,5,sand,0
2011,6,20,5,sand,16
2011,6,20,5,millepora,0
2011,6,20,5,cb,28
2011,6,20,5,turf,28
2011,6,20,5,coral,24
2011,6,20,5,macroalgae,4
2011,6,3,5,turf,92
2011,6,3,5,coral,8
2011,6,3,5,millepora,0
2011,6,3,5,macroalgae,0
2011,6,3,5,cb,0
2011,6,3,5,sand,0
2011,6,4,5,millepora,0
2011,6,4,5,macroalgae,0
2011,6,4,5,cb,0
2011,6,4,5,turf,80
2011,6,4,5,sand,4
2011,6,4,5,coral,16
2011,6,5,5,turf,84
2011,6,5,5,cb,0
2011,6,5,5,macroalgae,0
2011,6,5,5,coral,12
2011,6,5,5,millepora,0
2011,6,5,5,sand,4
2011,6,6,5,millepora,0
2011,6,6,5,sand,0
2011,6,6,5,cb,0
2011,6,6,5,coral,60
2011,6,6,5,turf,40
2011,6,6,5,macroalgae,0
2011,6,7,5,macroalgae,0
2011,6,7,5,coral,96
2011,6,7,5,sand,0
2011,6,7,5,cb,0
2011,6,7,5,turf,4
2011,6,7,5,millepora,0
2011,6,8,5,sand,0
2011,6,8,5,coral,36
2011,6,8,5,turf,64
2011,6,8,5,cb,0
2011,6,8,5,macroalgae,0
2011,6,8,5,millepora,0
2011,6,9,5,macroalgae,0
2011,6,9,5,millepora,0
2011,6,9,5,cb,84
2011,6,9,5,turf,12
2011,6,9,5,sand,4
2011,6,9,5,coral,0
2012,1,NA1,1,coral,0
2012,1,NA1,1,millepora,0
2012,1,NA1,1,cb,28
2012,1,NA1,1,macroalgae,16
2012,1,NA1,1,turf,56
2012,1,NA1,1,sand,0
2012,1,NA10,1,millepora,0
2012,1,NA10,1,sand,0
2012,1,NA10,1,coral,12
2012,1,NA10,1,cb,16
2012,1,NA10,1,macroalgae,16
2012,1,NA10,1,turf,56
2012,1,NA11,1,turf,52
2012,1,NA11,1,millepora,0
2012,1,NA11,1,macroalgae,20
2012,1,NA11,1,coral,0
2012,1,NA11,1,sand,0
2012,1,NA11,1,cb,28
2012,1,NA12,1,macroalgae,20
2012,1,NA12,1,sand,0
2012,1,NA12,1,coral,0
2012,1,NA12,1,turf,40
2012,1,NA12,1,millepora,0
2012,1,NA12,1,cb,40
2012,1,NA13,1,millepora,0
2012,1,NA13,1,turf,16
2012,1,NA13,1,sand,16
2012,1,NA13,1,coral,4
2012,1,NA13,1,macroalgae,8
2012,1,NA13,1,cb,56
2012,1,NA14,1,macroalgae,8
2012,1,NA14,1,millepora,0
2012,1,NA14,1,sand,8
2012,1,NA14,1,cb,52
2012,1,NA14,1,coral,0
2012,1,NA14,1,turf,32
2012,1,NA15,1,macroalgae,20
2012,1,NA15,1,coral,0
2012,1,NA15,1,cb,24
2012,1,NA15,1,sand,0
2012,1,NA15,1,millepora,0
2012,1,NA15,1,turf,56
2012,1,NA16,1,turf,32
2012,1,NA16,1,sand,0
2012,1,NA16,1,coral,56
2012,1,NA16,1,macroalgae,0
2012,1,NA16,1,millepora,0
2012,1,NA16,1,cb,12
2012,1,NA17,1,sand,48
2012,1,NA17,1,macroalgae,0
2012,1,NA17,1,millepora,0
2012,1,NA17,1,cb,44
2012,1,NA17,1,coral,0
2012,1,NA17,1,turf,8
2012,1,NA18,1,coral,0
2012,1,NA18,1,macroalgae,0
2012,1,NA18,1,turf,0
2012,1,NA18,1,cb,12
2012,1,NA18,1,sand,88
2012,1,NA18,1,millepora,0
2012,1,NA19,1,cb,28
2012,1,NA19,1,turf,8
2012,1,NA19,1,millepora,0
2012,1,NA19,1,macroalgae,16
2012,1,NA19,1,sand,44
2012,1,NA19,1,coral,4
2012,1,NA2,1,macroalgae,16
2012,1,NA2,1,sand,60
2012,1,NA2,1,millepora,0
2012,1,NA2,1,turf,20
2012,1,NA2,1,coral,0
2012,1,NA2,1,cb,4
2012,1,NA20,1,sand,8
2012,1,NA20,1,turf,8
2012,1,NA20,1,macroalgae,16
2012,1,NA20,1,coral,32
2012,1,NA20,1,millepora,0
2012,1,NA20,1,cb,36
2012,1,NA3,1,coral,0
2012,1,NA3,1,macroalgae,0
2012,1,NA3,1,turf,0
2012,1,NA3,1,sand,100
2012,1,NA3,1,millepora,0
2012,1,NA3,1,cb,0
2012,1,NA4,1,turf,0
2012,1,NA4,1,sand,92
2012,1,NA4,1,millepora,0
2012,1,NA4,1,cb,4
2012,1,NA4,1,coral,4
2012,1,NA4,1,macroalgae,0
2012,1,NA5,1,millepora,0
2012,1,NA5,1,cb,12
2012,1,NA5,1,coral,0
2012,1,NA5,1,macroalgae,12
2012,1,NA5,1,sand,60
2012,1,NA5,1,turf,16
2012,1,NA6,1,cb,20
2012,1,NA6,1,sand,0
2012,1,NA6,1,coral,16
2012,1,NA6,1,turf,52
2012,1,NA6,1,macroalgae,12
2012,1,NA6,1,millepora,0
2012,1,NA7,1,sand,24
2012,1,NA7,1,turf,16
2012,1,NA7,1,macroalgae,12
2012,1,NA7,1,millepora,0
2012,1,NA7,1,coral,36
2012,1,NA7,1,cb,12
2012,1,NA8,1,sand,20
2012,1,NA8,1,cb,28
2012,1,NA8,1,millepora,0
2012,1,NA8,1,coral,12
2012,1,NA8,1,turf,12
2012,1,NA8,1,macroalgae,28
2012,1,NA9,1,millepora,0
2012,1,NA9,1,sand,12
2012,1,NA9,1,macroalgae,12
2012,1,NA9,1,coral,16
2012,1,NA9,1,cb,20
2012,1,NA9,1,turf,40
2012,1,NA1,2,coral,0
2012,1,NA1,2,macroalgae,20
2012,1,NA1,2,millepora,0
2012,1,NA1,2,cb,48
2012,1,NA1,2,sand,16
2012,1,NA1,2,turf,16
2012,1,NA10,2,coral,0
2012,1,NA10,2,sand,0
2012,1,NA10,2,millepora,0
2012,1,NA10,2,macroalgae,12
2012,1,NA10,2,turf,8
2012,1,NA10,2,cb,80
2012,1,NA11,2,turf,12
2012,1,NA11,2,sand,0
2012,1,NA11,2,cb,72
2012,1,NA11,2,millepora,0
2012,1,NA11,2,macroalgae,4
2012,1,NA11,2,coral,12
2012,1,NA12,2,millepora,0
2012,1,NA12,2,turf,20
2012,1,NA12,2,macroalgae,12
2012,1,NA12,2,coral,20
2012,1,NA12,2,cb,48
2012,1,NA12,2,sand,0
2012,1,NA13,2,macroalgae,0
2012,1,NA13,2,cb,40
2012,1,NA13,2,turf,40
2012,1,NA13,2,millepora,0
2012,1,NA13,2,coral,20
2012,1,NA13,2,sand,0
2012,1,NA14,2,cb,20
2012,1,NA14,2,millepora,0
2012,1,NA14,2,turf,20
2012,1,NA14,2,coral,0
2012,1,NA14,2,sand,44
2012,1,NA14,2,macroalgae,16
2012,1,NA15,2,macroalgae,4
2012,1,NA15,2,cb,20
2012,1,NA15,2,coral,44
2012,1,NA15,2,sand,12
2012,1,NA15,2,millepora,0
2012,1,NA15,2,turf,20
2012,1,NA16,2,turf,52
2012,1,NA16,2,cb,44
2012,1,NA16,2,macroalgae,0
2012,1,NA16,2,millepora,0
2012,1,NA16,2,coral,4
2012,1,NA16,2,sand,0
2012,1,NA17,2,macroalgae,16
2012,1,NA17,2,coral,0
2012,1,NA17,2,millepora,0
2012,1,NA17,2,turf,60
2012,1,NA17,2,sand,0
2012,1,NA17,2,cb,24
2012,1,NA18,2,sand,0
2012,1,NA18,2,cb,32
2012,1,NA18,2,macroalgae,4
2012,1,NA18,2,millepora,0
2012,1,NA18,2,turf,64
2012,1,NA18,2,coral,0
2012,1,NA19,2,cb,40
2012,1,NA19,2,turf,60
2012,1,NA19,2,macroalgae,0
2012,1,NA19,2,millepora,0
2012,1,NA19,2,sand,0
2012,1,NA19,2,coral,0
2012,1,NA2,2,coral,16
2012,1,NA2,2,sand,68
2012,1,NA2,2,millepora,0
2012,1,NA2,2,turf,12
2012,1,NA2,2,cb,4
2012,1,NA2,2,macroalgae,0
2012,1,NA20,2,macroalgae,16
2012,1,NA20,2,sand,0
2012,1,NA20,2,cb,44
2012,1,NA20,2,turf,40
2012,1,NA20,2,millepora,0
2012,1,NA20,2,coral,0
2012,1,NA3,2,millepora,0
2012,1,NA3,2,macroalgae,24
2012,1,NA3,2,turf,28
2012,1,NA3,2,sand,0
2012,1,NA3,2,cb,44
2012,1,NA3,2,coral,4
2012,1,NA4,2,cb,12
2012,1,NA4,2,sand,20
2012,1,NA4,2,turf,32
2012,1,NA4,2,coral,8
2012,1,NA4,2,millepora,0
2012,1,NA4,2,macroalgae,28
2012,1,NA5,2,cb,48
2012,1,NA5,2,turf,16
2012,1,NA5,2,coral,0
2012,1,NA5,2,sand,24
2012,1,NA5,2,millepora,0
2012,1,NA5,2,macroalgae,12
2012,1,NA6,2,coral,12
2012,1,NA6,2,turf,24
2012,1,NA6,2,millepora,0
2012,1,NA6,2,cb,64
2012,1,NA6,2,sand,0
2012,1,NA6,2,macroalgae,0
2012,1,NA7,2,BW,100
2012,1,NA8,2,BW,100
2012,1,NA9,2,coral,0
2012,1,NA9,2,sand,0
2012,1,NA9,2,cb,56
2012,1,NA9,2,macroalgae,28
2012,1,NA9,2,millepora,0
2012,1,NA9,2,turf,16
2012,1,NA1,3,sand,0
2012,1,NA1,3,macroalgae,4
2012,1,NA1,3,cb,44
2012,1,NA1,3,millepora,0
2012,1,NA1,3,turf,52
2012,1,NA1,3,coral,0
2012,1,NA10,3,macroalgae,0
2012,1,NA10,3,coral,0
2012,1,NA10,3,sand,0
2012,1,NA10,3,millepora,0
2012,1,NA10,3,cb,100
2012,1,NA10,3,turf,0
2012,1,NA11,3,sand,0
2012,1,NA11,3,millepora,0
2012,1,NA11,3,coral,4
2012,1,NA11,3,turf,48
2012,1,NA11,3,macroalgae,32
2012,1,NA11,3,cb,16
2012,1,NA12,3,macroalgae,24
2012,1,NA12,3,millepora,0
2012,1,NA12,3,cb,44
2012,1,NA12,3,turf,32
2012,1,NA12,3,sand,0
2012,1,NA12,3,coral,0
2012,1,NA13,3,turf,16
2012,1,NA13,3,macroalgae,0
2012,1,NA13,3,millepora,0
2012,1,NA13,3,coral,4
2012,1,NA13,3,cb,80
2012,1,NA13,3,sand,0
2012,1,NA14,3,cb,8
2012,1,NA14,3,turf,44
2012,1,NA14,3,sand,0
2012,1,NA14,3,millepora,0
2012,1,NA14,3,coral,4
2012,1,NA14,3,macroalgae,44
2012,1,NA15,3,sand,0
2012,1,NA15,3,millepora,0
2012,1,NA15,3,macroalgae,0
2012,1,NA15,3,coral,0
2012,1,NA15,3,turf,0
2012,1,NA15,3,cb,100
2012,1,NA16,3,turf,44
2012,1,NA16,3,sand,0
2012,1,NA16,3,millepora,0
2012,1,NA16,3,coral,0
2012,1,NA16,3,cb,44
2012,1,NA16,3,macroalgae,12
2012,1,NA17,3,macroalgae,12
2012,1,NA17,3,millepora,0
2012,1,NA17,3,sand,0
2012,1,NA17,3,coral,12
2012,1,NA17,3,turf,20
2012,1,NA17,3,cb,56
2012,1,NA18,3,sand,0
2012,1,NA18,3,coral,0
2012,1,NA18,3,millepora,0
2012,1,NA18,3,macroalgae,4
2012,1,NA18,3,cb,92
2012,1,NA18,3,turf,4
2012,1,NA19,3,sand,0
2012,1,NA19,3,cb,96
2012,1,NA19,3,coral,0
2012,1,NA19,3,turf,0
2012,1,NA19,3,millepora,0
2012,1,NA19,3,macroalgae,4
2012,1,NA2,3,sand,0
2012,1,NA2,3,millepora,0
2012,1,NA2,3,coral,40
2012,1,NA2,3,cb,12
2012,1,NA2,3,turf,4
2012,1,NA2,3,macroalgae,44
2012,1,NA20,3,sand,0
2012,1,NA20,3,coral,0
2012,1,NA20,3,cb,92
2012,1,NA20,3,turf,0
2012,1,NA20,3,macroalgae,8
2012,1,NA20,3,millepora,0
2012,1,NA3,3,millepora,0
2012,1,NA3,3,sand,0
2012,1,NA3,3,macroalgae,40
2012,1,NA3,3,turf,24
2012,1,NA3,3,coral,0
2012,1,NA3,3,cb,36
2012,1,NA4,3,macroalgae,4
2012,1,NA4,3,coral,16
2012,1,NA4,3,turf,12
2012,1,NA4,3,sand,16
2012,1,NA4,3,millepora,0
2012,1,NA4,3,cb,52
2012,1,NA5,3,macroalgae,0
2012,1,NA5,3,millepora,0
2012,1,NA5,3,coral,4
2012,1,NA5,3,turf,0
2012,1,NA5,3,sand,24
2012,1,NA5,3,cb,72
2012,1,NA6,3,cb,44
2012,1,NA6,3,millepora,0
2012,1,NA6,3,turf,20
2012,1,NA6,3,macroalgae,36
2012,1,NA6,3,sand,0
2012,1,NA6,3,coral,0
2012,1,NA7,3,macroalgae,40
2012,1,NA7,3,coral,0
2012,1,NA7,3,cb,28
2012,1,NA7,3,sand,0
2012,1,NA7,3,millepora,0
2012,1,NA7,3,turf,32
2012,1,NA8,3,sand,0
2012,1,NA8,3,cb,60
2012,1,NA8,3,millepora,0
2012,1,NA8,3,macroalgae,16
2012,1,NA8,3,turf,24
2012,1,NA8,3,coral,0
2012,1,NA9,3,millepora,0
2012,1,NA9,3,sand,0
2012,1,NA9,3,cb,100
2012,1,NA9,3,macroalgae,0
2012,1,NA9,3,coral,0
2012,1,NA9,3,turf,0
2012,1,NA1,4,sand,8
2012,1,NA1,4,turf,16
2012,1,NA1,4,millepora,0
2012,1,NA1,4,coral,64
2012,1,NA1,4,cb,12
2012,1,NA1,4,macroalgae,0
2012,1,NA10,4,millepora,0
2012,1,NA10,4,cb,64
2012,1,NA10,4,turf,0
2012,1,NA10,4,sand,28
2012,1,NA10,4,coral,4
2012,1,NA10,4,macroalgae,4
2012,1,NA11,4,millepora,0
2012,1,NA11,4,sand,0
2012,1,NA11,4,cb,84
2012,1,NA11,4,coral,0
2012,1,NA11,4,turf,8
2012,1,NA11,4,macroalgae,8
2012,1,NA12,4,coral,8
2012,1,NA12,4,millepora,0
2012,1,NA12,4,macroalgae,4
2012,1,NA12,4,sand,16
2012,1,NA12,4,cb,36
2012,1,NA12,4,turf,36
2012,1,NA13,4,millepora,0
2012,1,NA13,4,coral,8
2012,1,NA13,4,turf,36
2012,1,NA13,4,sand,24
2012,1,NA13,4,cb,28
2012,1,NA13,4,macroalgae,4
2012,1,NA14,4,cb,44
2012,1,NA14,4,macroalgae,0
2012,1,NA14,4,sand,36
2012,1,NA14,4,coral,20
2012,1,NA14,4,turf,0
2012,1,NA14,4,millepora,0
2012,1,NA15,4,millepora,0
2012,1,NA15,4,coral,16
2012,1,NA15,4,turf,0
2012,1,NA15,4,macroalgae,0
2012,1,NA15,4,cb,32
2012,1,NA15,4,sand,52
2012,1,NA16,4,cb,32
2012,1,NA16,4,macroalgae,12
2012,1,NA16,4,sand,4
2012,1,NA16,4,coral,4
2012,1,NA16,4,millepora,0
2012,1,NA16,4,turf,48
2012,1,NA17,4,coral,0
2012,1,NA17,4,sand,8
2012,1,NA17,4,turf,40
2012,1,NA17,4,millepora,0
2012,1,NA17,4,macroalgae,0
2012,1,NA17,4,cb,52
2012,1,NA18,4,sand,8
2012,1,NA18,4,coral,40
2012,1,NA18,4,turf,12
2012,1,NA18,4,cb,40
2012,1,NA18,4,millepora,0
2012,1,NA18,4,macroalgae,0
2012,1,NA19,4,macroalgae,16
2012,1,NA19,4,coral,20
2012,1,NA19,4,millepora,0
2012,1,NA19,4,sand,0
2012,1,NA19,4,turf,0
2012,1,NA19,4,cb,64
2012,1,NA2,4,coral,28
2012,1,NA2,4,cb,32
2012,1,NA2,4,macroalgae,4
2012,1,NA2,4,millepora,0
2012,1,NA2,4,sand,4
2012,1,NA2,4,turf,32
2012,1,NA20,4,turf,4
2012,1,NA20,4,cb,32
2012,1,NA20,4,coral,16
2012,1,NA20,4,macroalgae,12
2012,1,NA20,4,millepora,0
2012,1,NA20,4,sand,36
2012,1,NA3,4,macroalgae,0
2012,1,NA3,4,cb,16
2012,1,NA3,4,turf,16
2012,1,NA3,4,sand,8
2012,1,NA3,4,coral,60
2012,1,NA3,4,millepora,0
2012,1,NA4,4,millepora,0
2012,1,NA4,4,sand,0
2012,1,NA4,4,macroalgae,0
2012,1,NA4,4,coral,16
2012,1,NA4,4,turf,24
2012,1,NA4,4,cb,60
2012,1,NA5,4,millepora,0
2012,1,NA5,4,sand,4
2012,1,NA5,4,macroalgae,4
2012,1,NA5,4,coral,4
2012,1,NA5,4,turf,12
2012,1,NA5,4,cb,76
2012,1,NA6,4,millepora,0
2012,1,NA6,4,sand,4
2012,1,NA6,4,turf,32
2012,1,NA6,4,coral,12
2012,1,NA6,4,macroalgae,16
2012,1,NA6,4,cb,36
2012,1,NA7,4,millepora,0
2012,1,NA7,4,turf,16
2012,1,NA7,4,coral,8
2012,1,NA7,4,cb,48
2012,1,NA7,4,sand,28
2012,1,NA7,4,macroalgae,0
2012,1,NA8,4,macroalgae,0
2012,1,NA8,4,millepora,0
2012,1,NA8,4,cb,40
2012,1,NA8,4,coral,0
2012,1,NA8,4,turf,44
2012,1,NA8,4,sand,16
2012,1,NA9,4,cb,28
2012,1,NA9,4,sand,12
2012,1,NA9,4,macroalgae,4
2012,1,NA9,4,coral,20
2012,1,NA9,4,millepora,0
2012,1,NA9,4,turf,36
2012,1,NA1,5,macroalgae,16
2012,1,NA1,5,cb,20
2012,1,NA1,5,coral,0
2012,1,NA1,5,sand,28
2012,1,NA1,5,turf,36
2012,1,NA1,5,millepora,0
2012,1,NA10,5,turf,0
2012,1,NA10,5,sand,8
2012,1,NA10,5,coral,84
2012,1,NA10,5,millepora,0
2012,1,NA10,5,cb,0
2012,1,NA10,5,macroalgae,8
2012,1,NA11,5,millepora,0
2012,1,NA11,5,sand,4
2012,1,NA11,5,turf,32
2012,1,NA11,5,coral,0
2012,1,NA11,5,cb,64
2012,1,NA11,5,macroalgae,0
2012,1,NA12,5,sand,0
2012,1,NA12,5,millepora,0
2012,1,NA12,5,cb,8
2012,1,NA12,5,coral,60
2012,1,NA12,5,macroalgae,0
2012,1,NA12,5,turf,32
2012,1,NA13,5,cb,0
2012,1,NA13,5,coral,48
2012,1,NA13,5,macroalgae,0
2012,1,NA13,5,turf,52
2012,1,NA13,5,sand,0
2012,1,NA13,5,millepora,0
2012,1,NA14,5,coral,48
2012,1,NA14,5,turf,8
2012,1,NA14,5,cb,8
2012,1,NA14,5,sand,20
2012,1,NA14,5,millepora,0
2012,1,NA14,5,macroalgae,16
2012,1,NA15,5,millepora,0
2012,1,NA15,5,sand,12
2012,1,NA15,5,macroalgae,8
2012,1,NA15,5,coral,4
2012,1,NA15,5,turf,28
2012,1,NA15,5,cb,48
2012,1,NA16,5,cb,4
2012,1,NA16,5,coral,0
2012,1,NA16,5,macroalgae,0
2012,1,NA16,5,millepora,0
2012,1,NA16,5,sand,72
2012,1,NA16,5,turf,24
2012,1,NA17,5,macroalgae,4
2012,1,NA17,5,coral,40
2012,1,NA17,5,cb,0
2012,1,NA17,5,millepora,0
2012,1,NA17,5,turf,20
2012,1,NA17,5,sand,36
2012,1,NA18,5,cb,12
2012,1,NA18,5,coral,20
2012,1,NA18,5,millepora,0
2012,1,NA18,5,turf,40
2012,1,NA18,5,sand,20
2012,1,NA18,5,macroalgae,8
2012,1,NA19,5,coral,88
2012,1,NA19,5,macroalgae,4
2012,1,NA19,5,millepora,0
2012,1,NA19,5,turf,4
2012,1,NA19,5,sand,4
2012,1,NA19,5,cb,0
2012,1,NA2,5,coral,0
2012,1,NA2,5,cb,20
2012,1,NA2,5,turf,24
2012,1,NA2,5,macroalgae,0
2012,1,NA2,5,millepora,0
2012,1,NA2,5,sand,56
2012,1,NA20,5,millepora,0
2012,1,NA20,5,turf,8
2012,1,NA20,5,macroalgae,4
2012,1,NA20,5,coral,0
2012,1,NA20,5,cb,24
2012,1,NA20,5,sand,64
