Date,Location,Sand,Turf,Crustose_Coralline_Algae_or_Bare_Space,Stony_Coral,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astreopora,Cyphastrea,Favia,Fungia,Gardinoseris,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Montastrea,Montipora,Pachyseris,Pavona,Pocillopora,Porites,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Millepora
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,27.5,18.5,23,29.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,0,48.3,47.2,1.1,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,25.1,57.4,15.9,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,0,3.8,88.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,7,0,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,16.3,0,75.5,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,21,4.3,22,52.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,0,0,0,0,0
2012-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,0,34.2,55.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,35,44.3,1.6,0,19.1,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,37.4,21.6,0.6,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,51.2,23.8,4.3,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,33.3,41,13.1,0,12.6,0,3.3,0,0,0,0,0,0,0,0,0,1.6,6,0,0,2.2,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0,42.6,28.9,14.7,0,13.7,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1.1,12.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,46.2,24.2,19.2,0,10.4,0,0,0,0,0,0,0,0,18.7,0,0,0.5,0,0,0,0,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,47.6,22.5,0.5,0,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,41.5,36.8,8.8,0,13,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0.5,0,5.7,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,31,32.1,1.1,0,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,0,20.6,41.2,18.8,0,19.4,0,0,0,0.6,0,0,0,0,0,0,0,1.8,0,0,0,15.9,0.6,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,13.8,55.8,9.4,0,21,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,6.6,2.2,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,0,39.6,41.1,3.1,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.6,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,0,15.6,78.2,3.4,0,2.8,0,0,0,0,0,0,0,0,0,0,0,1.7,1.1,0,0,0,0.6,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,0,29.2,34.6,8.1,0,28.1,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,5.9,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,9.6,46,1.1,0,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,0,29.9,37.4,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0,48.9,35.7,5.5,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4.9,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,14.2,65,12,0,8.7,1.1,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,3.3,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,48.9,42,1.7,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,1.1,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,47.8,31.2,0.5,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,45.4,19.7,8.7,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6.6,1.6,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,50.3,41.1,4.3,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,50.5,27.1,4.3,0,18.1,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2.1,0,0.5,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,22.6,41.6,17.4,0,18.4,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,15.8,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,21,44.1,1.6,0,33.3,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,26.7,46.1,4.7,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0.5,3.1,0,0,0.5,0,0.5,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,25.7,31,6.4,0,36.9,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.9,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,0,36.8,35.1,6.5,0,21.6,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,4.9,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,35.8,31.1,2.6,0,30.5,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,0,16.4,34.4,6,0,43.2,0,0.5,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0.5,2.2,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,14.6,55.1,8.1,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,1.1,0,0.5,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,0.5,24.6,51.9,4.9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,29,19.3,14.2,0,35.2,0,3.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,5.1,4.5,0.6,0,0,0,2.3
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,0,18,56.1,2.1,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,41.4,42.5,1.6,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1,0,0,0,0,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0.5,45.4,29.5,11.5,0,13.1,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0,0,2.2,7.1,0,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,36.3,37.9,8.8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.6,1.6,0,0,0,0
2012-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,0,21.2,37.3,0.5,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,0,1.6,92.7,2.6,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,0,3.8,79.7,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0.5,13.7,0.5,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,0,3.2,83.2,4.3,0,9.2,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,1.1,1.6,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,1.6,20.9,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,0,1,23.4,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,0,6.3,90.5,1.6,0,1.6,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,0,9.9,86.5,3.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1.6,0,0,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,0,19.2,67.2,9.6,0,1.1,0,1.1,0,0,0,0,0,0,0.6,0,0,0.6,0,0,2.3,4,1.1,0,0,0,0,2.8
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,0,11.2,81.8,5.3,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,2.1,0,2.1,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,0,3.2,92.4,1.6,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0.5,25.1,67.4,3.7,0,3.2,0,1.1,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,1.1,26.8,67,2.2,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,12.4,83.8,2.2,0,1.6,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,0.5,12.1,77.5,6.6,0,3.3,0,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0,3.8,0,1.1,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0,19,73,2.6,0,5.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,25.7,60.3,6.1,0,7.8,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1.1,2.2,1.7,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,1,32.8,58.9,1.6,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,1.1,15.7,74.1,5.4,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0.5,2.2,0,0.5,1.1,0,1.1,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,0,22.2,72.2,2.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,0,23.4,66.7,3.1,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,0,18.7,75.4,4.3,0,1.6,0,0,1.1,0,0,0,0,0,0,0,0,0.5,0,0,0,2.7,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,0,5.4,88,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,0,12.2,71.4,7.9,0,8.5,0,0,0,0,2.1,0,0,0,0,0,0,0.5,3.7,0,0.5,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,0,10.8,69.4,6.5,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,4.8,1.1,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,0,6.9,86.2,4.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.5,2.1,0,0.5,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,3.8,17.6,67,4.4,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.1,2.2,0.5,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,0,1.6,74.9,3.7,0,19.8,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,1.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,3.8,7.7,80.2,0.5,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,0.5,21.2,70.1,4.9,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1,0,1.6,1.6,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,1.1,20.9,67.4,7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0.5,3.2,1.1,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,0,16.9,76.3,1.7,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,0,13.2,50.6,2.9,27,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1.7,0.6,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,0.5,15.3,75.1,6.3,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0.5,3.2,0,0,1.1,1.1,0.5,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,0.6,10.9,71.8,10.9,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0.6,1.1,0,0.6,1.7,6.9,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,0.6,25.4,62.7,6.2,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1.7,2.8,0.6,0.6,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,1.6,16.9,76,4.4,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.5,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,1.1,18.9,66.3,3.2,0,10.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.1,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,0,22.7,72.9,1.7,0,2.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,3.2,14.9,71.8,6.4,0,3.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3.7,0.5,0.5,0,0,0,0
2012-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,2.7,9.2,81,1.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,63.2,12.4,12.4,8.6,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,63.7,2.2,8.8,18.1,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,10.3,30.9,28.9,23.7,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,3.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,24.4,22.2,16.7,19.4,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,1.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,14.9,22.9,18.9,18.3,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,5.7,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,24.3,12.7,10.5,15.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,3.9,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,2.7,31.7,40.9,16.1,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,10.2,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,1.1,46.2,28.6,18.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,16.5,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,2.8,43.1,17.1,24.9,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,13.4,53.2,16.1,11.8,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,10.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,3.7,42.6,10.1,29.8,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,1.1,51.1,11.8,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,16.9,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,0.5,15.3,2.1,42.3,0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,1.1,19.6,13.8,55,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,0.5,48.4,11.6,25.3,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,0,21.1,19.5,33.2,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,25.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,0,29.4,37.8,14.4,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,13.9,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,0,25.3,11.1,34.2,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,33.2,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,0,12.7,16.8,36.4,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,0,3.3,7.6,58.2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,47.4,0.6,40.6,4,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,1.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,0.5,18.4,34.6,6.5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,63.4,0.5,16.7,3.8,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0.5,7.1,61,3.8,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,0,23.5,33.9,3.8,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,7.6,17.8,43.8,10.3,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0.5,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,17.5,21.7,26.5,32.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,0,35.4,9.5,32.3,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,0,37.7,4.9,55.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,29.3,12.8,51.1,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,11.7,17.2,20.6,27.8,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,8.7,12,9.8,13.6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,12.5,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,1.6,51.6,4.8,36.7,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,9,1.6,34.9,21.2,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,17.5,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,14.8,1.7,61.9,6.8,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,1.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,43.9,6.3,33.9,3.2,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,2.1,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,11.1,8.9,47.2,15,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,14.4,0,0,0,0,0,0,0
2012-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,26.7,20.9,15,22.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0
2012-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,26.7,55,10.5,0,7.9,1,0,0,0,0,0,0,0,0.5,0,0,0,3.1,0,0.5,3.1,1.6,0.5,0,0,0,0
2012-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,12,41,13.7,0,33.3,0,0,0,0,0,0,0,0,0.5,0,0,0,2.7,0,1.1,8.7,0.5,0,0,0,0,0
2012-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,16.4,43.4,4.8,0,35.4,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,1.1,2.6,0,0,0,0,0,0
2012-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,17,41.8,2.7,0,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.2,0,0,0,0,0.5
